ticker,name,sector,industry,quant_rating,quant_score,val_grade,growth_grade,profit_grade,mom_grade,rev_grade,val_s,growth_s,profit_s,mom_s,rev_s,analyst_label,num_analysts,upside,div_yield,price,market_cap,pe_ttm,pe_fwd,rev_growth,earn_growth,roe,net_margin,mom_3m,mom_6m,mom_12m
APAM,Artisan Partners Asset Management Inc.,Financial Services,Asset Management,Hold,2.9118663621825425,B,B,B+,C-,D+,64.31284399296865,62.07454251394719,74.8702990098044,21.4,14.634146341463413,Hold,4,19.658119658119656,9.4,35.1,2475629312.0,8.666666,8.16279,0.129,0.358,0.49321,0.24260001,-11.424870758106476,-21.19250995815293,
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,Hold,2.9118089160238014,D,B,A-,B-,C+,7.6191468720333635,63.06749394673123,79.12280701754386,50.0,35.55555555555556,Buy,31,27.239614413587333,0.0,479.27,170203267072.0,60.74398,41.895916,0.188,0.166,0.16690001,0.28375998,-13.787952451161278,5.137653522629559,
NTES,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia,Hold,2.907877889512255,B,C+,A-,C,C,57.2819267049724,40.43496621621622,84.38672438672438,26.923076923076927,30.303030303030305,Strong Buy,32,40.44793153866002,2.58,116.27,74786250752.0,15.33905,11.433301,0.03,-0.294,0.22625,0.29975,-14.551338471703456,-22.221050096924223,
MAT,"Mattel, Inc.",Consumer Cyclical,Leisure,Hold,2.906704090663723,B,B-,B,C,C,63.109013475756136,50.18335362142423,59.49400104329682,33.56807511737089,31.455399061032864,Buy,14,19.78156596794083,0.0,16.22,5041175552.0,13.080645,10.52898,0.073,-0.185,0.17682,0.07435,-22.466539479700465,-9.888888888888891,
UNM,Unum Group,Financial Services,Insurance - Life,Hold,2.9065872089578004,B,D+,C-,B,A,63.02769336955081,9.140634937941812,24.380682568330002,62.199999999999996,85.36585365853658,Buy,13,28.152221763653884,2.53,72.69,12163309568.0,17.02342,7.446892,0.002,-0.459,0.06689,0.056479998,-1.5203990441892024,-2.240405550066682,
CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,Hold,2.905951018081092,B-,C,A-,C+,C+,53.66020524533333,27.148086109560147,77.45936651645536,41.358024691358025,37.704918032786885,Buy,8,15.506144795852993,1.25,343.38,14348399616.0,19.998835,14.600489,0.004,-0.146,0.3487,0.14755,3.4355548107394274,-11.873481128326379,
GRBK,"Green Brick Partners, Inc.",Consumer Cyclical,Residential Construction,Hold,2.9056614371506257,B+,C,B+,B-,D+,71.17293885083639,26.624315276932442,72.9808480512706,48.59154929577465,8.92018779342723,Hold,1,-3.2157352482048096,0.0,64.06,2790780160.0,9.06082,9.112375,-0.026,-0.23,0.1892,0.14926,-3.669172932330822,-14.870431893687709,
WTRG,"Essential Utilities, Inc.",Utilities,Utilities - Regulated Water,Hold,2.905455439164381,B-,B-,A-,C+,D+,49.5287356321839,48.91025641025641,77.66666666666666,41.52542372881356,13.559322033898304,Hold,5,-1.1203117389186557,3.34,41.06,11624818688.0,18.663637,16.86381,0.157,-0.3,0.09442,0.24908,11.517353330611968,9.318031265780258,
SBCF,Seacoast Banking Corporation of Florida,Financial Services,Banks - Regional,Hold,2.904144352121567,C+,B-,C,B-,A-,35.89623320245388,47.37229460829745,34.517808887371345,49.599999999999994,77.64227642276423,None,5,19.694960212201607,2.52,30.16,2954435584.0,19.21019,10.967273,0.324,-0.234,0.05531,0.24212,-7.141187209635014,-1.3741292714365305,
EL,The Estée Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,Hold,2.9039501197996618,C-,B,C+,C,A+,16.428023948349153,64.81481481481481,43.488731089842545,33.53658536585366,95.1219512195122,Buy,23,30.140764028947675,1.53,84.29,30489972736.0,,27.800867,0.056,,-0.04341,-0.012130001,-21.183380996635393,-2.2330455146639894,
TT,Trane Technologies plc,Industrials,Building Products & Equipment,Hold,2.903196952203681,C-,B-,A-,B,C,23.297836636057202,46.51705027193581,77.47512205202828,56.99588477366255,25.81967213114754,Buy,21,13.728832203309471,0.97,421.82,93533954048.0,32.077568,25.07265,0.056,-0.005,0.36956,0.13688,5.937129029914279,1.9180159378266115,
AKR,Acadia Realty Trust,Real Estate,REIT - Retail,Hold,2.9022321277259833,C,B-,C,B-,A,26.099330013611883,48.70752553679383,28.514515787243063,52.06611570247934,92.5,Buy,7,11.825538160469673,3.91,20.44,2896528384.0,204.40001,73.878624,0.15,-0.441,-0.0155,0.04188,2.6277755916389367,5.4371950703574035,
AMT,American Tower Corporation,Real Estate,REIT - Specialty,Hold,2.9021622925635144,C,C+,A-,C+,B+,27.8665147140621,37.53387533875339,77.83993783993785,35.12396694214876,67.5,Buy,21,20.38463249193816,3.77,179.86,84200849408.0,33.3692,26.03482,0.075,-0.332,0.2628,0.23763001,0.7489862112420864,-6.786549964263955,
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,Hold,2.9020289743803875,C+,B-,B+,C,B,37.98119400079529,46.416067809102636,73.63075023155294,25.0,64.63414634146342,Hold,14,21.871079533837666,5.12,97.82,32468645888.0,20.127571,12.683487,-0.006,0.11,1.26603,0.122880004,-3.986580622898739,-22.58306462900206,
SWX,"Southwest Gas Holdings, Inc.",Utilities,Utilities - Regulated Gas,Hold,2.9016550525258884,B-,D+,B,C+,A-,53.01870251315021,12.371794871794872,58.33333333333333,42.3728813559322,81.35593220338984,None,7,5.85040082455337,2.84,87.32,6310540288.0,26.867693,17.405378,-0.131,-0.263,0.061389998,0.22667,10.186338527513538,12.029708037949426,
SPSC,"SPS Commerce, Inc.",Technology,Software - Application,Hold,2.9005044543636442,B+,B,B,D+,B-,68.21501006913891,60.41741795888929,62.180061451893536,9.046023472680211,47.257383966244724,None,11,35.229239766081854,0.0,60.705,2289130752.0,24.67683,11.950768,0.127,0.469,0.10208999,0.1242,-29.173957941393326,-45.96795654253355,
WLDN,"Willdan Group, Inc.",Industrials,Engineering & Construction,Hold,2.90019587342511,B-,A,B-,D+,C+,53.9664617723,91.64702111379945,51.24278298265525,8.436213991769547,40.16393442622951,Strong Buy,2,81.40873264106092,0.0,79.93,1182653056.0,22.902578,16.379099,0.206,1.321,0.19495001,0.07711,-22.89958386056642,-24.51600674216854,
BKU,"BankUnited, Inc.",Financial Services,Banks - Regional,Hold,2.89851179174996,B,C-,C,B+,B-,56.99818935397617,22.02974795108034,34.47506105393232,71.0,46.7479674796748,Buy,11,25.268434460398325,2.87,43.18,3244656128.0,12.232295,9.486628,0.036,-0.017,0.09146,0.26174,-4.95210842839835,11.486760810525709,
ENTG,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,Hold,2.8978184546389087,C,D+,C+,A-,B+,33.7112427630678,9.56094482509917,39.42435123829267,82.10562706095097,69.19831223628692,Buy,11,29.775650118203313,0.36,109.98,16705963008.0,70.95484,25.21708,-0.03,-0.519,0.06164,0.073699996,16.1948819048376,31.918543290715174,
EHC,Encompass Health Corporation,Healthcare,Medical Care Facilities,Hold,2.8974711383734317,B,B,B,C+,D+,60.743576618979816,55.339487489911214,64.24561403508771,37.150837988826815,13.88888888888889,Strong Buy,11,42.30035892323032,0.76,100.3,10091783168.0,18.072071,15.489917,0.099,0.212,0.2482,0.0954,-5.564033176698158,-20.638493705208884,
ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking,Hold,2.8974431917238346,C-,C-,A,A-,C-,18.34496180544307,20.72192236904688,85.2715630943018,76.74897119341563,22.540983606557376,Hold,24,13.05605991829324,0.61,176.24,36851507200.0,36.488613,29.26656,-0.057,-0.105,0.2393,0.18625,12.182893418591867,18.36423227134054,
G,Genpact Limited,Technology,Information Technology Services,Hold,2.897228321615528,A,C,B,C+,C-,86.05841160508172,28.93752253876668,55.7938770221745,40.43275538063327,21.09704641350211,None,11,27.48718217562256,1.97,38.15,6577610752.0,12.1884985,8.594975,0.056,0.038,0.22373,0.10876001,-17.709233180032314,-11.954769471858583,
OPCH,"Option Care Health, Inc.",Healthcare,Medical Care Facilities,Hold,2.8968378130374526,B,C+,C+,B-,C+,58.119220934439475,39.70944309927361,43.09356725146199,50.27932960893855,44.44444444444444,Strong Buy,11,36.41003742769651,0.0,29.39,4665154048.0,23.141731,13.81083,0.088,0.013,0.15204,0.03674,-11.18162627841065,0.06809383791330781,
R,"Ryder System, Inc.",Industrials,Rental & Leasing Services,Hold,2.895115331504684,A,C+,C,C+,C+,85.35054024035122,37.16266517774055,32.141676850122586,42.181069958847736,39.34426229508197,Buy,9,21.509203208556137,1.89,187.0,7372887040.0,15.596331,11.24841,-0.004,0.045,0.16243,0.0394,-3.231081067209496,-0.40238948470691094,
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,Hold,2.893550136838912,D,A-,C-,B-,A,4.037038838682309,77.96610169491525,23.047051419686817,48.85916391873205,94.09282700421942,Buy,48,11.673159849617232,0.0,441.54,111980773376.0,,71.499245,0.233,,-0.04137,-0.033770002,-15.013277385025125,1.882873004118868,
CTAS,Cintas Corporation,Industrials,Specialty Business Services,Hold,2.893467736154773,D+,B,A,B-,C-,10.162531713329477,63.12995016233431,92.09005078491602,47.94238683127571,15.163934426229508,Buy,17,12.831843112904906,0.91,193.26,77664755712.0,41.83117,35.770008,0.093,0.11,0.43396,0.17584999,4.400403374777007,-5.051597691849308,
PGNY,"Progyny, Inc.",Healthcare,Healthcare Plans,Hold,2.8934631859194786,B+,B-,B-,D+,A-,65.47076013182641,46.4184826472962,45.88304093567251,13.128491620111731,83.33333333333334,Buy,11,60.00000000000001,0.0,17.5,1433289088.0,26.923079,8.373206,0.067,0.206,0.12476,0.04541,-30.472785272328384,-24.471299342355746,
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,Hold,2.89306098083838,B-,B-,B+,B-,D,45.31995215125742,47.31788676523621,72.71313811868359,54.74683544303797,3.79746835443038,Buy,14,22.168029337501505,1.41,166.34,12039212032.0,23.899426,23.885696,0.079,0.284,0.24284,0.20587,-9.72062304462119,3.768012166680168,
REYN,Reynolds Consumer Products Inc.,Consumer Cyclical,Packaging & Containers,Hold,2.8930236182053854,B,C+,B,B-,C-,56.283179030807354,43.581862446743756,59.474178403755865,48.59154929577465,22.065727699530516,None,7,22.486999068033555,4.29,21.46,4513972224.0,15.006993,12.76416,0.014,-0.023,0.13697,0.08089,-10.989947227115483,-6.226232136993193,
MNRO,"Monro, Inc.",Consumer Cyclical,Auto Parts,Hold,2.8920785690547124,B,B-,C-,C,A,59.43018236962031,54.14790018259282,18.823757358968628,31.455399061032864,86.3849765258216,None,4,65.75032341526519,7.24,15.46,464103936.0,,23.074627,-0.041,1.613,-0.01997,-0.010629999,-23.976443414851335,-10.833902839610875,
NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P,Hold,2.891093490048289,B+,D,B,C-,A+,68.29714421912564,7.142857142857142,62.894736842105274,20.77922077922078,96.1038961038961,Buy,9,12.680586743933354,6.52,27.61,2694818304.0,70.794876,8.152551,-0.171,,0.01743,0.01974,14.49727531352185,11.239995764215571,
GS,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,Hold,2.8905107897246527,C,B-,B,B-,C+,30.95753044101373,53.72349125006815,59.20599775620701,47.6,43.90243902439025,Hold,20,21.869920763917115,2.19,787.52,236199706624.0,15.345285,12.107869,0.152,0.173,0.13861,0.28917998,-10.972907469001491,1.3838139992448761,
TWI,"Titan International, Inc.",Industrials,Farm & Heavy Construction Machinery,Hold,2.8899600602166418,B+,B,D,C,A-,73.50469931635394,56.79012345679012,5.681177130647974,32.510288065843625,79.50819672131148,Strong Buy,4,47.42785445420328,0.0,7.97,510271712.0,,23.614813,0.07,,-0.12054,-0.034730002,-5.11904331021279,-8.810066261816996,
QLYS,"Qualys, Inc.",Technology,Software - Infrastructure,Hold,2.888345460018589,B,B-,A,D+,C-,58.351385383169564,50.437252073566526,90.45792766445786,14.753749601106266,24.47257383966245,Hold,19,42.82536343952985,0.0,96.99,3477897216.0,17.829044,12.1612215,0.101,0.236,0.38202,0.29639,-36.085667215815484,-28.499812485053365,
AGCO,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,Hold,2.8877798383573343,A-,C,C+,B+,F,78.68231449390682,28.189300411522634,40.836849507735586,69.13580246913581,2.459016393442623,Hold,14,7.25905564361391,0.97,119.87,8945127424.0,12.294359,14.731312,0.011,,0.16691,0.07206,11.140574046601582,10.322389708861412,
DKNG,DraftKings Inc.,Consumer Cyclical,Gambling,Hold,2.8866511357027145,C-,A+,C+,D,A+,19.836104374275063,96.22641509433963,36.25948282286311,6.807511737089202,100.0,Buy,34,42.4445226917058,0.0,25.56,12723064832.0,,13.106684,0.428,,0.00452,0.00061,-26.191166007402256,-44.277304130842374,
RLI,RLI Corp.,Financial Services,Insurance - Property & Casualty,Hold,2.88641400570072,C,B,B,B,F,33.78366277968051,61.163204855621586,62.19024893094646,62.2,1.2195121951219512,Hold,4,-3.6134860461364715,1.03,61.99,5698131968.0,14.185355,21.663994,0.061,1.244,0.24443,0.21426001,0.17660067937563806,-3.9235432659892377,
DXC,DXC Technology Company,Technology,Information Technology Services,Hold,2.8847702276538683,A+,B-,C,C,C-,99.3811866884182,46.41633609808871,32.7494169473957,32.22174945927738,22.362869198312236,None,8,23.534338358458974,0.0,11.94,2079159296.0,5.191304,3.6484306,-0.01,0.968,0.12933,0.033350002,-21.031745434047654,-17.938145405639638,
DCI,"Donaldson Company, Inc.",Industrials,Specialty Industrial Machinery,Hold,2.8839360148665745,C+,C+,B+,B-,C+,41.740760389233785,39.167028558430005,70.02853929533048,45.26748971193416,37.295081967213115,Hold,5,12.899517130374804,1.38,86.98,10073523200.0,27.181252,19.847118,0.03,-0.013,0.24267,0.10087,-5.353623265889684,7.211621084704167,
HLX,"Helix Energy Solutions Group, Inc.",Energy,Oil & Gas Equipment & Services,Hold,2.8833657484511974,B,C-,C-,B,A,61.02094070267445,19.84577922077922,17.70334928229665,56.49350649350649,88.31168831168831,Buy,4,31.428571428571427,0.0,8.75,1288840832.0,41.666668,14.112903,-0.059,-0.569,0.01989,0.02387,20.68965517241379,38.01261497491264,
WTFC,Wintrust Financial Corporation,Financial Services,Banks - Regional,Hold,2.881866754371801,B-,B-,B-,B-,C,51.772677835884934,46.72218284904323,52.87262995301042,48.8,30.48780487804878,Strong Buy,14,31.09448034668898,1.56,131.53,8848087040.0,11.53772,9.807197,0.105,0.194,0.12113,0.31347,-6.40999607831726,-2.6375869885111647,
FHB,"First Hawaiian, Inc.",Financial Services,Banks - Regional,Hold,2.880873631609228,B,B+,B-,C+,C-,56.8733635940408,66.41725272129241,47.87346568460076,41.400000000000006,16.260162601626014,None,9,16.08969849246231,4.36,23.88,2954423552.0,10.854545,10.083905,0.155,0.365,0.10257,0.32365,-7.442932013345082,-5.203019360167193,
PK,Park Hotels & Resorts Inc.,Real Estate,REIT - Hotel & Motel,Hold,2.8803716134917985,A,C,C-,C,A,88.09648877060279,27.350427350427353,17.383626474535568,27.27272727272727,90.83333333333333,Hold,15,18.93278688524591,9.64,10.37,2088501760.0,,20.494072,0.006,,-0.08306,-0.1112,-2.6100753487279027,-9.575133066858676,
PRKS,United Parks & Resorts Inc.,Consumer Cyclical,Leisure,Hold,2.879793203395574,A-,C-,A-,C-,C+,77.16136990689226,19.744370054777846,79.73507712944334,20.187793427230044,44.13145539906103,Buy,11,35.80753380553767,0.0,31.06,1694342016.0,10.150327,7.4638166,-0.028,-0.441,,0.10126001,-14.222588275847393,-38.10283018910955,
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,Hold,2.87977967075353,B,C,A-,C,C-,61.314865866768585,34.10566173818969,81.83245104209085,31.9983689678403,23.628691983122362,Buy,15,21.66855462705044,2.13,96.93,19197990912.0,16.263422,11.388457,0.044,0.16,1.12587,0.18065001,-18.41614517713691,-21.794999729156096,
MDT,Medtronic plc,Healthcare,Medical Devices,Hold,2.87962153622791,B-,C,B,C+,B-,53.282891896906406,34.96267150928168,59.46783625730994,42.45810055865922,45.55555555555556,Buy,26,27.82365529869537,3.19,87.38,112185860096.0,24.407822,14.333142,0.087,-0.118,0.0939,0.13,-12.650095837951348,-5.8989298524562255,
CFR,"Cullen/Frost Bankers, Inc.",Financial Services,Banks - Regional,Hold,2.8792129089143375,C,C+,B-,A-,C-,34.60260967772856,37.549292191389995,49.4692239402956,81.6,15.040650406504067,Hold,15,9.882396750169242,3.01,132.93,8401413632.0,13.400201,12.536496,0.095,0.085,0.15311,0.296,3.0081309695512592,5.4149790251828644,
GTLS,"Chart Industries, Inc.",Industrials,Specialty Industrial Machinery,Hold,2.8791419846939985,B-,C-,C,B-,A+,47.71196767993399,15.928407469445993,32.46636470691715,51.028806584362144,100.0,Hold,9,-0.5960995650072465,0.0,206.9,9903390720.0,626.96967,14.412122,-0.025,-0.352,0.012180001,0.00955,0.6812652068126646,3.506929126897873,
CARS,Cars.com Inc.,Communication Services,Internet Content & Information,Hold,2.8789411516410297,A-,C,B-,D+,A,79.76415838289316,28.99070945945946,46.39249639249639,9.230769230769232,90.9090909090909,Buy,7,60.78357050452781,0.0,7.73,462356576.0,24.15625,3.5236309,0.019,-0.536,0.040760003,0.02773,-39.42006378257421,-43.94488744464591,
NEOG,Neogen Corporation,Healthcare,Medical Devices,Hold,2.878697634625036,C+,D,C-,A+,B,43.59974688927938,7.909604519774012,15.783625730994151,96.36871508379889,62.77777777777778,Buy,3,24.777219251336913,0.0,9.35,2033868032.0,,28.917826,-0.028,,-0.25253,-0.68468004,33.954154361751755,62.891992558017115,
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,Hold,2.8784103774778114,D+,B+,C+,B+,C,9.683000380182694,73.21724709784411,43.059586292065454,69.51219512195122,29.268292682926827,Buy,32,6.356277159829382,0.52,1003.32,445165076480.0,52.12052,44.73731,0.092,0.139,0.29650998,0.029860001,14.89926935382002,4.333836901150034,
CAVA,"CAVA Group, Inc.",Consumer Cyclical,Restaurants,Hold,2.8778990154144752,D,B-,C,A+,C+,3.320795905096044,46.01491174680463,34.58007303077726,96.71361502347418,39.906103286384976,Buy,23,2.9734038581207267,0.0,80.35,9350953984.0,148.7963,114.03633,0.209,-0.94,0.08642,0.054029997,51.34676920147514,24.92226427430424,
DLTR,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores,Hold,2.877415443625594,C+,B+,C+,B-,C+,36.67741324273233,72.21300902892943,39.506020376659464,46.34146341463415,37.80487804878049,Hold,23,13.074619516562214,0.0,111.7,22783207424.0,21.155302,16.567415,0.094,0.106,0.20066999,-0.15397,-10.093366129577507,12.385552556541878,
SWK,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,Hold,2.8767238571741354,A-,C-,C,C,A-,78.89466157920224,22.30287238662448,30.765274970388987,32.92181069958848,81.9672131147541,Buy,14,29.227542551695016,4.5,71.09,11039311872.0,26.826412,11.197391,-0.01,-0.193,0.04522,0.02656,-5.247907283180253,-8.547654373478043,
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,Hold,2.8766556494146167,B-,B-,C+,B,D+,52.766413430993325,52.85997890688008,44.07311764047832,59.05349794238683,14.754098360655737,Buy,20,11.062551023280687,1.72,355.23,96050561024.0,22.977362,19.657572,0.078,0.004,0.17658001,0.08011,4.222632639866397,8.685416981988103,
PPG,"PPG Industries, Inc.",Basic Materials,Specialty Chemicals,Hold,2.876598637997442,B,B-,B+,C,C-,59.08586475729057,54.166666666666664,70.9132420091324,29.642313546423136,17.80821917808219,Buy,20,24.838677653132123,2.73,100.73,22543239168.0,14.556358,11.568986,0.05,,0.21077,0.09928001,0.8651003801172896,-8.734884335661741,
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,Hold,2.8756524960326817,B-,C,B+,C,B-,53.41162010388017,34.496753246753244,70.57416267942584,31.16883116883117,49.35064935064935,Buy,29,2.147136199639199,3.08,133.04,72187297792.0,14.587719,11.931217,0.0,-0.417,0.16829,0.21982999,20.53148369936102,12.998199578743929,
MEDP,"Medpace Holdings, Inc.",Healthcare,Diagnostics & Research,Hold,2.875313733668772,C-,A-,A-,C,C-,23.15433285229186,75.45021186440678,83.73099415204679,29.329608938547487,20.555555555555554,Hold,13,10.328336149600092,0.0,443.85,12597032960.0,29.066797,23.153498,0.32,0.269,0.70235,0.17829001,-20.847079803834145,-10.800055614743155,
